instrument,collection,technique,dynamic,midi,note,register,metric,value,ci_low,ci_high,rel_uncertainty,source_file
Violin,_1_,ordinario,fortissimo,71,B4,High,EWSD_score_acoustic_balanced,16.18829844877699,9.014401837430531,25.3653149554799,0.250589171084715,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,72,C5,Very high,EWSD_score_acoustic_balanced,13.37486743272062,6.531051767366206,17.9051410984254,0.2154146510681981,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,73,C#5,Very high,EWSD_score_acoustic_balanced,14.18362939397109,7.520444840083822,22.37549577971491,0.2770684983067765,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,74,D5,Very high,EWSD_score_acoustic_balanced,16.18029164269998,9.687881644160177,22.9411923264557,0.224790584345754,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,75,D#5,Very high,EWSD_score_acoustic_balanced,12.41678471220793,5.971271038402798,21.22319624601242,0.3199894622373812,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,76,E5,Very high,EWSD_score_acoustic_balanced,18.20733298047044,7.127754709980768,24.35575210720818,0.2398183015196273,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,77,F5,Very high,EWSD_score_acoustic_balanced,14.8618707083275,9.027238710817576,24.05543669155375,0.2687502047728694,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,78,F#5,Very high,EWSD_score_acoustic_balanced,12.64475066357492,6.834474154745829,21.98141421814978,0.3093604023402555,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,79,G5,Very high,EWSD_score_acoustic_balanced,13.78377365100915,8.052809400318239,23.83183638106974,0.3099259891444245,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,80,G#5,Very high,EWSD_score_acoustic_balanced,13.66927222936987,8.045835298278547,22.94479471380322,0.290626575410759,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,81,A5,Very high,EWSD_score_acoustic_balanced,7.804436884284067,3.716793586644305,11.84437206663183,0.2889325081744001,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,81,A5,Very high,EWSD_score_acoustic_balanced,7.804436884284067,3.716793586644305,11.84437206663183,0.2889325081744001,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,82,A#5,Very high,EWSD_score_acoustic_balanced,9.231221759143033,4.368908956418424,17.74811287661604,0.3766453702080743,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,83,B5,Very high,EWSD_score_acoustic_balanced,7.507845123901309,3.746219000103597,11.98278809911289,0.2821631385674769,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,84,C6,Very high,EWSD_score_acoustic_balanced,7.861744670133222,4.008534428618586,14.76120265718595,0.3489910253547476,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,85,C#6,Very high,EWSD_score_acoustic_balanced,8.056528700141241,3.682811350746968,15.47743083356949,0.3691153874210231,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,86,D6,Very high,EWSD_score_acoustic_balanced,11.25066461879663,4.635578525672859,18.70481899999538,0.326014714890135,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,87,D#6,Very high,EWSD_score_acoustic_balanced,9.011995766016794,4.747577776534844,16.57693792154422,0.3580452878411587,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,88,E6,Very high,EWSD_score_acoustic_balanced,11.35583786121305,4.760114782459893,16.52302341028729,0.2785481675843871,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,89,F6,Very high,EWSD_score_acoustic_balanced,8.097072124389893,4.634239012565797,13.08417457432676,0.2808749454360073,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,90,F#6,Very high,EWSD_score_acoustic_balanced,7.465416988597755,4.631497996598787,13.56908140880807,0.3180820553203392,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,91,G6,Very high,EWSD_score_acoustic_balanced,9.727488640145015,4.047935101984859,13.23049756712617,0.252238218026663,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,92,G#6,Very high,EWSD_score_acoustic_balanced,7.787601522685784,4.142414972935625,12.61149988039402,0.3033274762286666,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,93,A6,Very high,EWSD_score_acoustic_balanced,8.426029712255609,4.075641835274589,12.15881707636103,0.2594310886699716,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,94,A#6,Very high,EWSD_score_acoustic_balanced,5.719788452569759,3.689263790288338,10.46399531743137,0.3012379333750522,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,95,B6,Very high,EWSD_score_acoustic_balanced,7.510671647064349,3.865342469519892,11.97321899512969,0.2872298272441345,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,97,C#7,Very high,EWSD_score_acoustic_balanced,5.785382623319842,4.015964386450566,10.56857822204124,0.28711851234962,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,98,D7,Very high,EWSD_score_acoustic_balanced,6.381721365389439,2.791239571208724,9.924476556139266,0.3093793883631754,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,99,D#7,Very high,EWSD_score_acoustic_balanced,3.777344711158446,2.76227846106745,8.294429491164454,0.3956962849435905,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,100,E7,Very high,EWSD_score_acoustic_balanced,4.837213115436088,2.464573507545537,8.974407885528192,0.3578375752499281,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,101,F7,Very high,EWSD_score_acoustic_balanced,5.198951948834083,2.538699498330437,10.34710155980821,0.4305425049323377,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,102,F#7,Very high,EWSD_score_acoustic_balanced,3.829232285261365,1.573915854217526,7.71184776766488,0.4580928265659509,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,103,G7,Very high,EWSD_score_acoustic_balanced,5.326863363056852,2.615695161404568,9.515421788869928,0.3367239437473589,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,mezzo-forte,55,G3,Middle,EWSD_score_acoustic_balanced,45.70842689610359,29.56802582806354,56.65655705039944,0.1600258740833317,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,56,G#3,Middle,EWSD_score_acoustic_balanced,25.70740992967885,13.60747637493422,32.2469396629449,0.192586379798942,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,58,A#3,Middle,EWSD_score_acoustic_balanced,14.38590861709674,9.076495987582948,21.86852930677253,0.2438797044133896,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,59,B3,Middle,EWSD_score_acoustic_balanced,26.718275006918,14.84697999204433,38.32449373617673,0.2155067141126597,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,60,C4,High,EWSD_score_acoustic_balanced,19.53093121979746,10.70554152986272,27.95521225267044,0.2276628343013181,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,61,C#4,High,EWSD_score_acoustic_balanced,21.71430620228247,12.01896524105663,34.74536261864559,0.2709112766234431,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,62,D4,High,EWSD_score_acoustic_balanced,27.03379120985874,15.02466314943389,37.26216942236331,0.2150836091181877,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,63,D#4,High,EWSD_score_acoustic_balanced,26.38646208417827,12.91182121552246,35.71589603125562,0.2219750742009314,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,64,E4,High,EWSD_score_acoustic_balanced,22.71053681809462,11.61486371565,33.52458468632107,0.2447240785906562,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,65,F4,High,EWSD_score_acoustic_balanced,18.29870554715577,9.238850637132348,28.52945560587775,0.2683546454546913,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,66,F#4,High,EWSD_score_acoustic_balanced,21.81965041181261,9.994395736509269,32.1667294274047,0.2530170082618343,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,67,G4,High,EWSD_score_acoustic_balanced,18.65638114714842,9.99796369865579,31.24369197486929,0.3018365808633695,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,68,G#4,High,EWSD_score_acoustic_balanced,15.46108964956047,7.139759865903374,24.20058186571706,0.288413608971693,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,70,A#4,High,EWSD_score_acoustic_balanced,11.34371558744684,5.513428237172938,18.44943098817056,0.3105559715058858,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,72,C5,Very high,EWSD_score_acoustic_balanced,12.16986456613119,4.155429736438818,13.77803239293737,0.2027316112383858,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,75,D#5,Very high,EWSD_score_acoustic_balanced,13.39871459186887,5.759563572629148,21.31080775604547,0.3097624050783479,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,76,E5,Very high,EWSD_score_acoustic_balanced,15.49158817161644,7.192188975642368,22.74019233427825,0.2672493533100543,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,77,F5,Very high,EWSD_score_acoustic_balanced,14.60113036657345,4.827758775790169,19.68157601292847,0.2666084329721232,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,80,G#5,Very high,EWSD_score_acoustic_balanced,14.27398233783696,6.947505283823881,21.85573371802931,0.2837727754853711,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,82,A#5,Very high,EWSD_score_acoustic_balanced,9.913695931894871,5.435337905757962,17.29774238866952,0.3341307281292591,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,83,B5,Very high,EWSD_score_acoustic_balanced,9.166671468016723,5.045325924516892,15.93944321984178,0.3398062537029528,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,84,C6,Very high,EWSD_score_acoustic_balanced,6.975978024425237,3.835315870206538,12.77491811860342,0.3439826527251127,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,85,C#6,Very high,EWSD_score_acoustic_balanced,12.79183300857253,6.035376168279036,20.89883091225609,0.3006098829010477,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,86,D6,Very high,EWSD_score_acoustic_balanced,13.35800566000073,4.545762899399867,17.65981581326866,0.256199701441945,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,87,D#6,Very high,EWSD_score_acoustic_balanced,8.456088793936848,3.274899802289749,14.98649206509947,0.3816083304342922,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,88,E6,Very high,EWSD_score_acoustic_balanced,11.65335177014105,4.147902406607153,18.55892815661603,0.3160462362434413,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,90,F#6,Very high,EWSD_score_acoustic_balanced,5.662497774153747,3.110681018009845,9.561408830532242,0.3258527474279577,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,91,G6,Very high,EWSD_score_acoustic_balanced,8.073379408219486,3.854798824937861,11.13373478730924,0.2384541450318313,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,92,G#6,Very high,EWSD_score_acoustic_balanced,8.138369024733652,3.721785530984937,12.44470457414157,0.2988311982731479,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,93,A6,Very high,EWSD_score_acoustic_balanced,8.423307001971343,3.848723306609893,12.153665038181,0.2614989492204177,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,97,C#7,Very high,EWSD_score_acoustic_balanced,5.699625359768073,2.908801683099759,10.26794920767406,0.3644954751589471,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,98,D7,Very high,EWSD_score_acoustic_balanced,6.087035728298063,2.924143894644563,9.97059332820511,0.3148121234887836,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,101,F7,Very high,EWSD_score_acoustic_balanced,4.901577357854855,2.811367628551818,8.421367198935911,0.338659532881696,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,102,F#7,Very high,EWSD_score_acoustic_balanced,4.550386885954799,2.80332148598558,8.338637453849742,0.3397772069358168,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-forte,103,G7,Very high,EWSD_score_acoustic_balanced,6.307203643280652,3.232975564831564,7.359079524524979,0.1928407093966724,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-forte\_Sustains\analysis_results\ARCO_Normal_mezzo-forte.xlsx
Violin,_1_,ordinario,mezzo-piano,55,G3,Middle,EWSD_score_acoustic_balanced,35.60720543756818,19.73262497425287,46.84118524992333,0.1965063556724765,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,56,G#3,Middle,EWSD_score_acoustic_balanced,24.94012595691358,11.58427257133868,26.54671719970885,0.1681141955781966,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,58,A#3,Middle,EWSD_score_acoustic_balanced,19.61345859536831,10.30175726863224,28.54004366309593,0.2457815157601076,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,59,B3,Middle,EWSD_score_acoustic_balanced,22.66075687863725,9.059073507007698,31.66611032015532,0.2529757017697686,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,60,C4,High,EWSD_score_acoustic_balanced,13.77854486656677,5.215656499917873,21.89731217202813,0.3179776538809989,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,61,C#4,High,EWSD_score_acoustic_balanced,21.79680369342503,7.245747168119833,26.5258844253961,0.2293910729694909,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,62,D4,High,EWSD_score_acoustic_balanced,24.63735840632171,11.3608429384485,32.98377253776446,0.2334420012597508,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,64,E4,High,EWSD_score_acoustic_balanced,22.50675450594077,9.09817377796826,29.74018724189955,0.2401934672666949,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,65,F4,High,EWSD_score_acoustic_balanced,19.9200208367188,10.1610813416715,28.37620351497408,0.2314032353306739,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,66,F#4,High,EWSD_score_acoustic_balanced,20.58334061797357,7.336108874454071,26.38534483555499,0.2442748781905406,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,66,F#4,High,EWSD_score_acoustic_balanced,20.58334061797357,7.336108874454071,26.38534483555499,0.2442748781905406,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,67,G4,High,EWSD_score_acoustic_balanced,25.01250488202232,10.04750062469238,32.69194317956527,0.2373737344875531,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,69,A4,High,EWSD_score_acoustic_balanced,13.37769433944813,4.397400274873507,22.02537053951852,0.3482854100562627,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,70,A#4,High,EWSD_score_acoustic_balanced,13.34605156372356,6.370627807302292,21.60843934844568,0.3024817667919515,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,71,B4,High,EWSD_score_acoustic_balanced,15.61409064863412,7.365831890125532,24.96984715714049,0.3058102074892876,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,72,C5,Very high,EWSD_score_acoustic_balanced,11.73322455718073,4.58046235239994,15.69905156678102,0.2665936135812744,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,74,D5,Very high,EWSD_score_acoustic_balanced,12.58138538713981,3.826012471249672,13.30407863379271,0.2375607319459428,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,75,D#5,Very high,EWSD_score_acoustic_balanced,15.13074300654549,5.002445083821551,20.57573500681617,0.2693329940849659,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,76,E5,Very high,EWSD_score_acoustic_balanced,12.96578441759758,4.344321230802071,13.34815097623106,0.1866754227260983,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
Violin,_1_,ordinario,mezzo-piano,76,E5,Very high,EWSD_score_acoustic_balanced,12.96578441759758,4.344321230802071,13.34815097623106,0.1866754227260983,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_mezzo-piano\_Sustains\analysis_results\ARCO_Normal_mezzo-piano.xlsx
